"Comment ID","Reply to Which Comment","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7361154708230193963""","=""7361150772014580523""","=""6954243616798524421""","frankcastlesbabiemama","Anna","No it doesn’t","23/04/2024, 22:00:09","21","No","","","https://www.tiktok.com/@frankcastlesbabiemama"
"=""7361153611428201246""","=""7361150772014580523""","=""6663744037827182598""","annamew151","🎃💀🦇🕸","How","23/04/2024, 21:55:48","14","No","","","https://www.tiktok.com/@annamew151"
"=""7361155773781508906""","=""7361150772014580523""","=""7163351986604868654""","h2otterfield","H2otter🦦","or maybe she was suffering from things she didn't talk about? my best friend showed zero sign she would attempt and she did, thankfully she's still here but not one previous sign she would do that.","23/04/2024, 22:04:26","7","No","","","https://www.tiktok.com/@h2otterfield"
"=""7361156702937809695""","=""7361150772014580523""","=""6806528555717231621""","notitg20","🇵🇷","Ok detective go solve it","23/04/2024, 22:07:58","5","No","","","https://www.tiktok.com/@notitg20"
"=""7361156434379440938""","=""7361150772014580523""","=""6677003592145224709""","peytons91","peyton","girl bye can y’all stop trying to make every death a conspiracy let her rest","23/04/2024, 22:06:54","5","No","","","https://www.tiktok.com/@peytons91"
"=""7361156686792983327""","=""7361150772014580523""","=""7205617171727565870""","clock_cleaner_","jtoe","How?! What is wrong with people.","23/04/2024, 22:07:49","4","No","","","https://www.tiktok.com/@clock_cleaner_"
"=""7361156534515122986""","=""7361150772014580523""","=""59980200167350272""","kayladoughty_","Kayla Cox","It's suspicious that someone committed suicide?","23/04/2024, 22:07:29","4","No","","","https://www.tiktok.com/@kayladoughty_"
"=""7361156460032049950""","=""7361150772014580523""","=""6821383830412526598""","yaboyjake21","yaboyjake21","Not everything is a conspiracy. These scenarios happen all the time.","23/04/2024, 22:06:54","4","No","","","https://www.tiktok.com/@yaboyjake21"
"=""7361157655731913503""","=""7361150772014580523""","=""6857172592144614406""","moesgarden","mo’nique","shut up","23/04/2024, 22:11:33","3","No","","","https://www.tiktok.com/@moesgarden"
"=""7361156967295091486""","=""7361150772014580523""","=""6777888116885423110""","daphinella","🪷","Shut up please","23/04/2024, 22:08:49","3","No","","","https://www.tiktok.com/@daphinella"
"=""7361156713918219051""","=""7361150772014580523""","=""6879163005926736901""","4478899999d","aardvarksadorealliteration🪈🥢","Ig the Illuminati did it again lol Conspiracy theorists crack me up ☠️","23/04/2024, 22:08:14","3","No","","","https://www.tiktok.com/@4478899999d"
"=""7361156592470950686""","=""7361150772014580523""","=""6836874703723693062""","golden_harley1","Harley","Her boyfriend cheated on her she was having a hard time","23/04/2024, 22:07:23","2","No","","","https://www.tiktok.com/@golden_harley1"
"=""7361163903936250666""","=""7361150772014580523""","=""6732323913030812677""","nowhere2run","nowhere2run","i hate conspiracy theorists","23/04/2024, 22:35:56","1","No","","","https://www.tiktok.com/@nowhere2run"
"=""7361163846747439905""","=""7361150772014580523""","=""6532023489669365762""","toad_fan_22","maya","shut up oh my god","23/04/2024, 22:35:46","1","No","","","https://www.tiktok.com/@toad_fan_22"
"=""7361162275048768299""","=""7361150772014580523""","=""7300007281151542314""","bootlegdvdz","𓆈","people like you are genuinely annoying. someone is dead and you want to sound so smart and different rather than just saying “my condolences” and scrolling. just shut up.","23/04/2024, 22:29:39","1","No","","","https://www.tiktok.com/@bootlegdvdz"
"=""7361158306834793258""","=""7361150772014580523""","=""6790139469834126341""","t0astyeggs","t0astyeggs","You guys are ridiculous. Her dad also 💀 himself and if you have family members who do that..the chances of you doing it too goes up","23/04/2024, 22:14:18","1","No","","","https://www.tiktok.com/@t0astyeggs"
"=""7361157565235102495""","=""7361150772014580523""","=""6937611460432790534""","neckisneck","neckisneck","goofy","23/04/2024, 22:11:10","1","No","","","https://www.tiktok.com/@neckisneck"
"=""7361165832649900842""","=""7361150772014580523""","=""7017896128428098566""","hllywoodstr","✶ ˖ ࣪","You guys can’t always speculate someone’s death like that, you truly never know what someone is going through and that’s it","23/04/2024, 22:43:30","0","No","","","https://www.tiktok.com/@hllywoodstr"
"=""7361165674133603114""","=""7361150772014580523""","=""2146234""","emmavalleroy","Emma Valleroy","stop","23/04/2024, 22:42:46","0","No","","","https://www.tiktok.com/@emmavalleroy"
"=""7361165253743035178""","=""7361150772014580523""","=""6779765738942399494""","moeblackx","moe black ౨ৎ","have some decorum jesus christ","23/04/2024, 22:41:11","0","No","","","https://www.tiktok.com/@moeblackx"
"=""7361162093577388846""","=""7361150772014580523""","=""7300007281151542314""","bootlegdvdz","𓆈","here y’all go…","23/04/2024, 22:28:48","0","No","","","https://www.tiktok.com/@bootlegdvdz"
"=""7361141731710026542""","","=""7233075089964745770""","tairagarca","Marijuanamorningtoke420","rest easy Eva Evans","23/04/2024, 21:10:01","199","No","0","No","https://www.tiktok.com/@tairagarca"
"=""7361139284701578026""","","=""7072057796333700142""","neteyamswifey","al🖤","this is heartbreaking☹️may she rest in piece , mental health truly matters !!","23/04/2024, 21:00:38","568","No","1","No","https://www.tiktok.com/@neteyamswifey"
"=""7361147813041832722""","=""7361139284701578026""","=""6805849874116117509""","emenhe","E.","peace","23/04/2024, 21:33:16","9","No","","","https://www.tiktok.com/@emenhe"
"=""7361143921556013870""","","=""6996773933438911494""","aghostinthealgorithm","aghostinthealgorithm","My heart is with her friend who found her 🖤","23/04/2024, 21:18:30","39","No","0","No","https://www.tiktok.com/@aghostinthealgorithm"
"=""7361149945213010730""","","=""7040614487961879599""","proshidder","felony steve","no matter how she passed it is all so heartbreaking for everybody. i hope her family and friends can find healing","23/04/2024, 21:41:51","47","No","0","No","https://www.tiktok.com/@proshidder"
"=""7361149828767187742""","","=""6922259347888751622""","yesnomaybesook1","Village","She just went through a sad breakup. May she rest easy ❤️🙏","23/04/2024, 21:41:19","16","No","0","No","https://www.tiktok.com/@yesnomaybesook1"
"=""7361138270045405983""","","=""7297619221423899690""","lisajonesjjnwh","Lisa","Dazzling!","23/04/2024, 20:56:31","130","No","2","No","https://www.tiktok.com/@lisajonesjjnwh"
"=""7361141319341671199""","=""7361138270045405983""","=""17142358""","margebuscus","𓍊𓋼𓍊𓋼𓍊","@🤖BOT CATCHER🤖","23/04/2024, 21:08:14","18","No","","","https://www.tiktok.com/@margebuscus"
"=""7361162750549197611""","=""7361138270045405983""","=""6773130806602253318""","bootlegjuliafox","alexia <3","@🤖BOT CATCHER🤖","23/04/2024, 22:31:35","0","No","","","https://www.tiktok.com/@bootlegjuliafox"
"=""7361140876892685099""","","=""6968475151743419397""","crumpetphillip","crumpet","she was a big NYC influencer and if you’re a true new yorker you know who she is.","23/04/2024, 21:06:47","117","No","3","No","https://www.tiktok.com/@crumpetphillip"
"=""7361143246192427822""","=""7361140876892685099""","=""6626656819224920070""","misshilton420","misshilton420","I’m a true new yorker and never heard of her","23/04/2024, 21:15:52","48","No","","","https://www.tiktok.com/@misshilton420"
"=""7361144629381743406""","=""7361140876892685099""","=""7254730441420211243""","proud_rosean","𝒫𝓇ℴ𝓊𝒹 ℛℴ𝓈ℯ𝒶𝓃 💕","As someone who was born & raised here, she was only known in a very small, niche circle. Most “true New Yorkers” have no idea who she is, or shall I say… was.","23/04/2024, 21:21:11","45","No","","","https://www.tiktok.com/@proud_rosean"
"=""7361160310772777758""","=""7361140876892685099""","=""6626468778258153478""","elaina_2018","Elaina_11","I think you mean native New Yorker. Someone born and raised in NYC","23/04/2024, 22:21:55","0","No","","","https://www.tiktok.com/@elaina_2018"
"=""7361151267584197407""","","=""6783810249502704646""","miholany","MIHOLANY","Man, this is so heartbreaking. May she be at peace and no longer suffering 🤍","23/04/2024, 21:46:46","8","No","0","No","https://www.tiktok.com/@miholany"
"=""7361149769400222507""","","=""6822718673099703301""","sandymariep","Sandy","So sad. I remember walking past her in nyc. She was so beautiful in person. Rip","23/04/2024, 21:41:07","19","No","0","No","https://www.tiktok.com/@sandymariep"
"=""7361152975576974111""","","=""6752486937871860742""","sentient.ai",":)","This is so devastating. I was praying for that to not be the cause. May she rest in peace and may her loved ones find healing","23/04/2024, 21:53:26","11","No","0","No","https://www.tiktok.com/@sentient.ai"
"=""7361140060199682862""","","=""6841996194950022150""","p.t.p.sandiego","p.t.p","who?!","23/04/2024, 21:03:36","90","No","42","No","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361146105474695968""","=""7361140060199682862""","=""6596273361515593734""","maxineismadxo","︎ 🧑🏼‍🦲 ︎","Idk why ur getting hate this isnt even a bad comment","23/04/2024, 21:26:47","0","No","","","https://www.tiktok.com/@maxineismadxo"
"=""7361157538002830126""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","just asked who she was 😂","23/04/2024, 22:11:18","2","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361141180681962270""","=""7361140060199682862""","=""6764465771419714566""","kaboobiez","kaleigh☾*✲⋆","Does it matter who?","23/04/2024, 21:07:40","57","No","","","https://www.tiktok.com/@kaboobiez"
"=""7361142044147073835""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","just saying…😂 no one here clearly has heard of her","23/04/2024, 21:11:20","10","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361142621761241886""","=""7361140060199682862""","=""19216575""","queenbitxh888","🪄🪄","You know who because the video says who. Commenting that on a video about someones death isnt funny or cute","23/04/2024, 21:13:17","56","No","","","https://www.tiktok.com/@queenbitxh888"
"=""7361142794612785951""","=""7361140060199682862""","=""19216575""","queenbitxh888","🪄🪄","She has 300k so clearly people know of her. Sad to see ya stoop so low","23/04/2024, 21:13:59","16","No","","","https://www.tiktok.com/@queenbitxh888"
"=""7361142907380073259""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","boohoo","23/04/2024, 21:14:33","2","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361143050868359978""","=""7361140060199682862""","=""6857565403054474245""","skritzr","Skritzr","That’s so insensitive","23/04/2024, 21:15:16","13","No","","","https://www.tiktok.com/@skritzr"
"=""7361143290518307615""","=""7361140060199682862""","=""19216575""","queenbitxh888","🪄🪄","embarrassing","23/04/2024, 21:16:01","6","No","","","https://www.tiktok.com/@queenbitxh888"
"=""7361144975054258975""","=""7361140060199682862""","=""6819453423407285254""","hannahrose5654","Hannah Rose","umm. she has almost half a million followers. nobody knows who YOU are , guy.","23/04/2024, 21:22:20","5","No","","","https://www.tiktok.com/@hannahrose5654"
"=""7361145383727694622""","=""7361140060199682862""","=""7126263373234193451""","dylanbrac","Maliyah","No one? I’ve heard of her 😭😭","23/04/2024, 21:24:06","3","No","","","https://www.tiktok.com/@dylanbrac"
"=""7361145638799360800""","=""7361140060199682862""","=""7036642220862145541""","idkiudlm1","ava.","yes","23/04/2024, 21:24:57","0","No","","","https://www.tiktok.com/@idkiudlm1"
"=""7361146199430824736""","=""7361140060199682862""","=""6596273361515593734""","maxineismadxo","︎ 🧑🏼‍🦲 ︎","like you","23/04/2024, 21:27:07","0","No","","","https://www.tiktok.com/@maxineismadxo"
"=""7361157439510577966""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","not me and clearly multiple other people?","23/04/2024, 22:10:44","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361142563904815902""","=""7361140060199682862""","=""6963437781335557125""",".justjust8","Just","They said her name in the first 5 seconds. It’s not cute or quirky to laugh about a suicide victim after they’ve passed","23/04/2024, 21:13:05","16","No","","","https://www.tiktok.com/@.justjust8"
"=""7361142710407824171""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","i’m not deaf babe i heard her name but no one on the comments and other videos has ever heard of her before 😂😂😂 we are allowed to state our thoughts 😘","23/04/2024, 21:13:52","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361143493243126574""","=""7361140060199682862""","=""6790486753856177157""","lostvegasblvd","lostvegasblvd","Honey just say u are ignorant and didn’t have the knowledge","23/04/2024, 21:16:55","7","No","","","https://www.tiktok.com/@lostvegasblvd"
"=""7361143766950069038""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","not knowing a “tik toker” isn’t ignorance 💀 maybe know the meaning of a word before you say it","23/04/2024, 21:17:53","1","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361143846191170335""","=""7361140060199682862""","=""6589071184453091334""","poproxandsoda","Chloë","Who cares if you knew her or not - she was talented and funny but more than that - she was young and *anyone* passing in this manner is devastating. Why do you need to know her for that to matter?","23/04/2024, 21:17:56","8","No","","","https://www.tiktok.com/@poproxandsoda"
"=""7361144005262181166""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","oh Chloe.. maybe if you didn’t take things personal you’d be better off","23/04/2024, 21:18:52","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361144712830960414""","=""7361140060199682862""","=""6589071184453091334""","poproxandsoda","Chloë","maybe if you had some empathy for other people, you’d be better off! Bc “I didn’t know them so they didn’t matter” is a sad stance.","23/04/2024, 21:21:21","5","No","","","https://www.tiktok.com/@poproxandsoda"
"=""7361145314592162603""","=""7361140060199682862""","=""7126695449323668526""","taboulilov3r","V","I hope u find peace, bc only miserable ppl would troll under something like this 🤍","23/04/2024, 21:23:53","6","No","","","https://www.tiktok.com/@taboulilov3r"
"=""7361145787261649710""","=""7361140060199682862""","=""186397409739079680""","doganddan","DogAndDan","Empathy is a skill that some people have no experience in. It’s unfortunate, but they just have a flaw in their character.","23/04/2024, 21:25:37","2","No","","","https://www.tiktok.com/@doganddan"
"=""7361146195349144350""","=""7361140060199682862""","=""6589071184453091334""","poproxandsoda","Chloë","I think it’s clearly someone who sees a young beautiful woman who was living a cool life and feels envy. they are just telling on themselves at this point to react to her passing in this way.","23/04/2024, 21:27:01","2","No","","","https://www.tiktok.com/@poproxandsoda"
"=""7361146403822912288""","=""7361140060199682862""","=""6596273361515593734""","maxineismadxo","︎ 🧑🏼‍🦲 ︎","bro doesnt understand the comment","23/04/2024, 21:27:48","0","No","","","https://www.tiktok.com/@maxineismadxo"
"=""7361146844456403754""","=""7361140060199682862""","=""6790486753856177157""","lostvegasblvd","lostvegasblvd","Oh bby sounds like you need some education 🥰","23/04/2024, 21:29:49","3","No","","","https://www.tiktok.com/@lostvegasblvd"
"=""7361146893462291231""","=""7361140060199682862""","=""6589071184453091334""","poproxandsoda","Chloë","But it’s evidence of how you can have a lot of great things going on but still struggle tremendously mentally. depression can steal anyone’s life force and it’s so tragic. 💔","23/04/2024, 21:29:52","1","No","","","https://www.tiktok.com/@poproxandsoda"
"=""7361147068880585515""","=""7361140060199682862""","=""186397409739079680""","doganddan","DogAndDan","Absolutely. It’s almost always envy of some sort. celebrating/mocking a strangers death.","23/04/2024, 21:30:37","1","No","","","https://www.tiktok.com/@doganddan"
"=""7361147355770864414""","=""7361140060199682862""","=""6589071184453091334""","poproxandsoda","Chloë","Exactly this. I’ve seen a lot of comments about her like this and they make me sick. Her father passed in the same manner. Mental health is no joking matter.","23/04/2024, 21:31:33","1","No","","","https://www.tiktok.com/@poproxandsoda"
"=""7361151594232578858""","=""7361140060199682862""","=""186397409739079680""","doganddan","DogAndDan","I think part of it is some people see being apathetic and cruel is popular or cool. When it just makes you look like an 🫏","23/04/2024, 21:48:10","1","No","","","https://www.tiktok.com/@doganddan"
"=""7361152468724204331""","=""7361140060199682862""","=""6728873707689460742""","amie.pickel","ᑌᖇ ᗰOᗰ","She may not have been someone to you but she was someone’s daughter. Someone’s sibling. Someone’s best friend. And THAT alone deserves more respect than just a ‘who!?’ On a video abt her death.","23/04/2024, 21:51:30","1","No","","","https://www.tiktok.com/@amie.pickel"
"=""7361157477495784234""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","who’s trolling? LMAOOOO asking who someone is is trolling? yikes","23/04/2024, 22:11:13","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361157611096752938""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","literally asked who she was 😂 just like many others who don’t know WHO she is… flash news","23/04/2024, 22:11:42","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361143474576786208""","=""7361140060199682862""","=""7335525278242096161""","mniciay","mniciay","Then go search her up. You know it’s disrespectful. Omg 🤦🏽‍♀️","23/04/2024, 21:16:38","5","No","","","https://www.tiktok.com/@mniciay"
"=""7361140395134321440""","=""7361140060199682862""","=""6546926952607055878""","henry14004","Henry","Same","23/04/2024, 21:04:32","3","No","","","https://www.tiktok.com/@henry14004"
"=""7361148249971999530""","=""7361140060199682862""","=""6884396201577661446""","777jjohnn","777jjohnn","Let’s not play that game I didn’t know her either but this ain’t the time for that bs.","23/04/2024, 21:35:21","2","No","","","https://www.tiktok.com/@777jjohnn"
"=""7361157728507380523""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","what BS? asking who someone is?💀","23/04/2024, 22:11:59","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361158293530346286""","=""7361140060199682862""","=""6884396201577661446""","777jjohnn","777jjohnn","say “My condolences” they explained who she is and what she does in this video so it comes across disrespectful especially when you act dumb about it.","23/04/2024, 22:14:08","0","No","","","https://www.tiktok.com/@777jjohnn"
"=""7361158907282555690""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","lmao go comment the same thing to the hundreds of other people who commented “who is she” then😂","23/04/2024, 22:16:27","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361159179330143019""","=""7361140060199682862""","=""6884396201577661446""","777jjohnn","777jjohnn","You do that then","23/04/2024, 22:17:45","0","No","","","https://www.tiktok.com/@777jjohnn"
"=""7361159301548262187""","=""7361140060199682862""","=""6841996194950022150""","p.t.p.sandiego","p.t.p","you do it babe you’re the one doing it to me so you might as well😘","23/04/2024, 22:18:16","0","No","","","https://www.tiktok.com/@p.t.p.sandiego"
"=""7361143498240066350""","=""7361140060199682862""","=""7288822286734459947""","panjeetmadafaka","PANJEETMADAFAKA","Yo bum ahh mama","23/04/2024, 21:16:42","1","No","","","https://www.tiktok.com/@panjeetmadafaka"
"=""7361150312450130721""","=""7361140060199682862""","=""6827342471514719238""","jordhubxo","Jord","pug*","23/04/2024, 21:43:12","0","No","","","https://www.tiktok.com/@jordhubxo"
"=""7361143729980162846""","","=""6839916961709130758""","eddievalenzuela310","eddie V","her eyes say it all","23/04/2024, 21:17:35","32","No","0","No","https://www.tiktok.com/@eddievalenzuela310"
"=""7361148112003646238""","","=""6904276659264848901""","grngal13","🇮🇱 🇮🇷","Rest in peace ….Such a talented, young and beautiful life taken too soon. 💔","23/04/2024, 21:34:28","13","No","0","No","https://www.tiktok.com/@grngal13"
